,房屋价格,房屋信息,房屋设施,房屋费用,租赁方式,租房地址,租房户型,longitude,latitude,link
38,990,"['基本信息', '面积：11.08㎡', '朝向：南', '\xa0', '维护：7天前', '入住：2024-06-08', '\xa0', '楼层：30/30层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1~2年', '咨询租期 \xa0', '看房：需提前预约', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '1039', '押金 ': '1039', '服务费 ': '103.9', '中介费 ': '0'}",合租,毛坦港湾A区,3居室 南卧,114.301487,30.47735896,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
39,990,"['基本信息', '面积：12.60㎡', '朝向：北', '\xa0', '维护：1天前', '入住：随时入住', '\xa0', '楼层：17/30层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：7~12个月', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '1039', '押金 ': '1039', '服务费 ': '103.9', '中介费 ': '0'}",合租,塔子湖锦绣家园幽兰苑,4居室 北卧,114.2834169,30.6479974,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
40,860,"['基本信息', '面积：11.40㎡', '朝向：北', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：4/6层', '电梯：无', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1~2年', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '903', '押金 ': '903', '服务费 ': '90.3', '中介费 ': '0'}",合租,同鑫花园,4居室 北卧,114.307235,30.65269787,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
41,2600,"['基本信息', '面积：91.58㎡', '朝向：东南', '\xa0', '维护：今天', '入住：2024-06-19', '\xa0', '楼层：低楼层/26层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：随时可看', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2600', '押金 ': '2600', '服务费 ': '需咨询', '中介费 ': '0'}",整租,保利清能西海岸北区,3室2厅 东南,114.4241158,30.40977579,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
42,800,"['基本信息', '面积：18.00㎡', '朝向：南', '\xa0', '维护：1天前', '入住：随时入住', '\xa0', '楼层：15/33层', '电梯：有', '\xa0', '车位：免费使用', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：集中供暖', '租期：6个月以上', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '800', '押金 ': '800', '服务费 ': '0', '中介费 ': '0'}",合租,幸福佳苑,4居室 南卧,114.357953,30.51094833,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
43,3300,"['基本信息', '面积：91.69㎡', '朝向：南', '\xa0', '维护：今天', '入住：2024-06-28', '\xa0', '楼层：中楼层/26层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：随时可看', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '3300', '押金 ': '3300', '服务费 ': '需咨询', '中介费 ': '0'}",整租,保利华都,2室2厅 南,114.3906209,30.51465153,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
44,850,"['基本信息', '面积：30.00㎡', '朝向：北', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：11/13层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1~3年', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '850', '押金 ': '850', '服务费 ': '425', '中介费 ': '0'}",合租,兆丰花园,4居室 北卧,114.146622,30.62657381,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
45,2400,"['基本信息', '面积：114.31㎡', '朝向：西北', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：高楼层/18层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：随时可看', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2400', '押金 ': '2400', '服务费 ': '需咨询', '中介费 ': '0'}",整租,阳光100大湖,3室2厅 西北,114.4188907,30.40552582,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
46,1430,"['基本信息', '面积：14.04㎡', '朝向：南', '\xa0', '维护：今天', '入住：2024-06-09', '\xa0', '楼层：4/8层', '电梯：无', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1~2年', '咨询租期 \xa0', '看房：需提前预约', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '1501', '押金 ': '1501', '服务费 ': '150.1', '中介费 ': '0'}",合租,香江花园一二期,4居室 南卧,114.280817,30.6203359,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
47,1300,"['基本信息', '面积：64.83㎡', '朝向：南', '\xa0', '维护：1天前', '入住：随时入住', '\xa0', '楼层：中楼层/7层', '电梯：无', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1300', '押金 ': '1300', '服务费 ': '0', '中介费 ': '需咨询'}",整租,复兴村合作住宅小区,2室1厅 南,114.2446962,30.61189927,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
48,1260,"['基本信息', '面积：11.90㎡', '朝向：北', '\xa0', '维护：今天', '入住：2024-06-02', '\xa0', '楼层：11/18层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1~2年', '咨询租期 \xa0', '看房：需提前预约', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '1323', '押金 ': '1323', '服务费 ': '132.3', '中介费 ': '0'}",合租,江南明珠园,4居室 北卧,114.3177438,30.57419551,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
49,4000,"['基本信息', '面积：116.10㎡', '朝向：南 北', '\xa0', '维护：1天前', '入住：随时入住', '\xa0', '楼层：低楼层/34层', '电梯：有', '\xa0', '车位：暂无数据', '用水：暂无数据', '\xa0', '用电：暂无数据', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '4000', '押金 ': '4000', '服务费 ': '0', '中介费 ': '需咨询'}",整租,华润中城昆仑御,3室2厅 南/北,114.4566827,30.51396986,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
50,2200,"['基本信息', '面积：48.73㎡', '朝向：东南', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：中楼层/26层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：2年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2200', '押金 ': '2200', '服务费 ': '0', '中介费 ': '需咨询'}",整租,裕亚俊园,2室1厅 东南,114.2643941,30.5759943,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
51,800,"['基本信息', '面积：82.17㎡', '朝向：南', '\xa0', '维护：2天前', '入住：随时入住', '\xa0', '楼层：中楼层/28层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：一般下班后可看', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '800', '押金 ': '800', '服务费 ': '0', '中介费 ': '需咨询'}",合租,未来公馆,3居室 南卧,114.3524466,30.53436022,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
52,1350,"['基本信息', '面积：24.00㎡', '朝向：南', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：11/34层', '电梯：有', '\xa0', '车位：免费使用', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：集中供暖', '租期：1年', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1350', '押金 ': '1350', '服务费 ': '135', '中介费 ': '0'}",合租,康卓新城,3居室 南卧,114.390806,30.50367796,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
53,2300,"['基本信息', '面积：130.31㎡', '朝向：南 北', '\xa0', '维护：7天前', '入住：随时入住', '\xa0', '楼层：中楼层/15层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2300', '押金 ': '2300', '服务费 ': '0', '中介费 ': '需咨询'}",整租,芳卉园,3室2厅 南/北,114.2699535,30.53438534,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
54,1050,"['基本信息', '面积：25.00㎡', '朝向：南', '\xa0', '维护：20天前', '入住：随时入住', '\xa0', '楼层：6/12层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：集中供暖', '租期：3~12个月', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1050', '押金 ': '1100', '服务费 ': '50', '中介费 ': '0'}",合租,和盛世家,4居室 南卧,114.1550825,30.61567153,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
55,900,"['基本信息', '面积：89.09㎡', '朝向：南', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：低楼层/33层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '900', '押金 ': '900', '服务费 ': '0', '中介费 ': '需咨询'}",整租,宝业光谷丽都,2室1厅 南,114.3867623,30.46873733,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
56,900,"['基本信息', '面积：25.00㎡', '朝向：南', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：4/7层', '电梯：无', '\xa0', '车位：免费使用', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：集中供暖', '租期：3~12个月', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '900', '押金 ': '900', '服务费 ': '72', '中介费 ': '0'}",合租,紫菘花园,4居室 南卧,114.4018736,30.51706113,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
57,1700,"['基本信息', '面积：95.52㎡', '朝向：南', '\xa0', '维护：2天前', '入住：随时入住', '\xa0', '楼层：高楼层/11层', '电梯：有', '\xa0', '车位：暂无数据', '用水：暂无数据', '\xa0', '用电：暂无数据', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1700', '押金 ': '1700', '服务费 ': '0', '中介费 ': '需咨询'}",整租,学府丽城,3室2厅 南,114.1524102,30.52563613,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
58,1100,"['基本信息', '面积：15.00㎡', '朝向：南', '\xa0', '维护：1天前', '入住：随时入住', '\xa0', '楼层：3/33层', '电梯：有', '\xa0', '车位：免费使用', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：集中供暖', '租期：1~12个月', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1800', '押金 ': '1800', '服务费 ': '0', '中介费 ': '0'}",合租,中建光谷之星,4居室 南卧,114.5232655,30.49886626,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
59,1600,"['基本信息', '面积：41.72㎡', '朝向：东南', '\xa0', '维护：13天前', '入住：随时入住', '\xa0', '楼层：中楼层/19层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1600', '押金 ': '1600', '服务费 ': '0', '中介费 ': '需咨询'}",整租,东立国际,1室1厅 东南,114.320945,30.63221688,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
60,1000,"['基本信息', '面积：14.33㎡', '朝向：南', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：11/34层', '电梯：有', '\xa0', '车位：免费使用', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：集中供暖', '租期：1年', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1000', '押金 ': '1000', '服务费 ': '100', '中介费 ': '0'}",合租,康卓新城,3居室 南卧,114.390806,30.50367796,http://beyond.3dnest.cn/survey/?m=zhq_hxdcspgq_440&from=singlemessage&isappinstalled=0
